fullStreetName,CoordList
RAYMOND RD,"[(-89.4935904504015, 43.03189155481446), (-89.49552024933331, 43.03186674424953)]"
RAYMOND RD,"[(-89.49552024933331, 43.03186674424953), (-89.4968584828797, 43.03184981991422)]"
RAYMOND RD,"[(-89.4970166529777, 43.03184651759641), (-89.49814598669369, 43.03183970673316), (-89.49820774709295, 43.03183965041536), (-89.49826950453887, 43.03183918991699), (-89.49833125289541, 43.03183832524228), (-89.49839298970633, 43.031837055492666), (-89.49845470760962, 43.031835381573224), (-89.49851640292225, 43.0318333025863), (-89.4985780707372, 43.03183082033547)]"
RAYMOND RD,"[(-89.4985780707372, 43.03183082033547), (-89.49864324080671, 43.031827756040826), (-89.4987083698196, 43.031824240781674), (-89.4987734491856, 43.031820274563884), (-89.49883847522145, 43.031815856489835), (-89.49890344179421, 43.0318109892641)]"
RAYMOND RD,"[(-89.4985780707372, 43.03183082033547), (-89.49857849226224, 43.031692896292185)]"
RAYMOND RD,"[(-89.49702142771221, 43.031724856591225), (-89.49772248074012, 43.03171496729895), (-89.49784483136794, 43.03171334637745), (-89.4979671678636, 43.0317112140723), (-89.4980894853173, 43.03170857128683), (-89.49821178004508, 43.03170541802365), (-89.4983340495901, 43.03170175428443), (-89.49845628781442, 43.03169758007334), (-89.49857849226224, 43.031692896292185)]"
RAYMOND RD,"[(-89.50964737656983, 43.029869239872475), (-89.50997064740338, 43.029722500327146), (-89.51249445700935, 43.02849775382283), (-89.51263870164004, 43.028428077570155), (-89.51278258342258, 43.028358001772965), (-89.51292610358233, 43.028287526431654), (-89.51306925843839, 43.028216652450574), (-89.51321204676637, 43.02814538253241), (-89.51335446610966, 43.02807371578038), (-89.51349651401564, 43.02800165399797), (-89.51363818803058, 43.027929198088636), (-89.51377948815427, 43.02785634895393), (-89.5139204107061, 43.027783107498244), (-89.51444171089835, 43.02751847538249)]"
RAYMOND RD,"[(-89.50840310096369, 43.030434029204855), (-89.50964737656983, 43.029869239872475)]"
RAYMOND RD,"[(-89.51444171089835, 43.02751847538249), (-89.51556577412728, 43.026981115731736), (-89.51613164544665, 43.02669770998255)]"
RAYMOND RD,"[(-89.51613164544665, 43.02669770998255), (-89.51653142634504, 43.02650268982754)]"
RAYMOND RD,"[(-89.51653142634504, 43.02650268982754), (-89.5181556630017, 43.025716547845114)]"
RAYMOND RD,"[(-89.5032593418696, 43.03170568208598), (-89.50333715725353, 43.031707736779595), (-89.50341499411407, 43.03170932604841), (-89.50349284631704, 43.031710451696995), (-89.50357070772239, 43.03171111102932), (-89.50364857342392, 43.03171130674926), (-89.50372643973674, 43.03171103705912), (-89.50380429929731, 43.03171030196426), (-89.50388214965108, 43.031709102366456), (-89.50395998220644, 43.03170743737178), (-89.50403779573693, 43.03170530878138), (-89.50546092820237, 43.03165855631181), (-89.50549820726306, 43.031656068274515), (-89.50553541693719, 43.031653082515106), (-89.5055725474108, 43.03164960084093), (-89.50560958518753, 43.03164562416212), (-89.50564651799822, 43.03164115338772), (-89.5056833335748, 43.03163619032709), (-89.50572002087624, 43.0316307367886), (-89.50575656640642, 43.03162479368227), (-89.50579432316371, 43.03161811248956), (-89.50583190129477, 43.03161090935141), (-89.50586928730687, 43.031603187878396), (-89.50590646770395, 43.031594948980626), (-89.50594342899345, 43.031586196268606), (-89.50598015890989, 43.03157693335197), (-89.50601664395958, 43.031567162941215), (-89.50605287065012, 43.03155688864681), (-89.5060888267173, 43.03154611497857), (-89.50612449866756, 43.031534844646984), (-89.5061598742367, 43.031523082161904), (-89.50619493993258, 43.03151083113388), (-89.50622968471913, 43.031498096971994), (-89.50626409633246, 43.031484884186064), (-89.50629816005338, 43.03147119638767), (-89.506331866073, 43.031457038985025), (-89.50636520212878, 43.03144241738801), (-89.50639815472971, 43.03142733610751), (-89.507990123095, 43.03063148437695)]"
RAYMOND RD,"[(-89.507990123095, 43.03063148437695), (-89.50840310096369, 43.030434029204855)]"
RAYMOND RD,"[(-89.49359254225249, 43.031766584129464), (-89.49596942199187, 43.031739170134486), (-89.49686011655766, 43.031728884653745)]"
RAYMOND RD,"[(-89.49857849226224, 43.031692896292185), (-89.49871686594925, 43.03168850490385), (-89.49885526845178, 43.03168460748886), (-89.49899369486656, 43.03168120495054), (-89.49913214274176, 43.031678296390204), (-89.49927060717523, 43.03167588361142), (-89.49940908694099, 43.031673964814736), (-89.49954757713692, 43.031672541803594), (-89.49968607653815, 43.03167161367869), (-89.49982457901217, 43.03167117954407), (-89.50063258997538, 43.03166121779158), (-89.50069398779976, 43.03165985252062), (-89.50075540470343, 43.03165901826812), (-89.50081682964415, 43.03165871414163), (-89.5008782552652, 43.03165894284642), (-89.50093967297597, 43.03165970168815), (-89.5010010741906, 43.03166099157283), (-89.50106245032296, 43.03166281340648), (-89.50112379400952, 43.03166516449394), (-89.50118509421148, 43.03166804664308), (-89.50124634479452, 43.03167145895807), (-89.5013075359434, 43.03167540054574), (-89.50136865907082, 43.031679871412116), (-89.50142970681557, 43.031684870662225), (-89.50145964578523, 43.031684786016065)]"
RAYMOND RD,"[(-89.49890344179421, 43.0318109892641), (-89.49898406203513, 43.03180224912684), (-89.49906477486756, 43.03179398322816), (-89.49914557415624, 43.03178618977179), (-89.49922645622547, 43.0317788714603), (-89.49930741616926, 43.03177202829688), (-89.4993884478535, 43.031765659385385), (-89.49946954637451, 43.03175976652921), (-89.49955070559928, 43.03175434973229), (-89.49963192184883, 43.03174940899705), (-89.49971663898428, 43.03174476646863), (-89.49980140583894, 43.031740642306715), (-89.49988621627996, 43.03173703651539), (-89.49997106540182, 43.03173394909789), (-89.50005594584701, 43.03173138185935), (-89.50014085393461, 43.03172933300199), (-89.50022578107917, 43.031727803431764), (-89.50065592502514, 43.03171280866453), (-89.50145964578523, 43.031684786016065)]"
RAYMOND RD,"[(-89.52170202472561, 43.02400045425846), (-89.52183174851835, 43.02394122835939), (-89.52196180885478, 43.023882402568184), (-89.52209220696771, 43.02382397958292), (-89.52222293795296, 43.02376596030689), (-89.52235400181213, 43.0237083447389), (-89.52248539486949, 43.02365113468133), (-89.5226171134477, 43.02359433103638), (-89.52274915755, 43.023537934703015), (-89.52288152472738, 43.02348194748254), (-89.52301421129987, 43.02342636847693), (-89.52314721481991, 43.02337120038763)]"
RAYMOND RD,"[(-89.52314721481991, 43.02337120038763), (-89.52492371081551, 43.02264026329033), (-89.52642381178393, 43.022041009199604), (-89.52647950668641, 43.02201830263733), (-89.52653487819596, 43.0219951759909), (-89.52658992263451, 43.02197163106437), (-89.5266446326469, 43.02194767146536), (-89.52669900332688, 43.021923298098976), (-89.52675302854753, 43.02189851547179), (-89.52680670217741, 43.02187332539013), (-89.52684856969591, 43.02185337843212), (-89.5268900512505, 43.02183300065864), (-89.52693113703438, 43.021812196579745), (-89.52697181969249, 43.02179096980305), (-89.52701209187315, 43.02176932573632), (-89.52705194376644, 43.02174726708935), (-89.52709136924743, 43.02172479926886), (-89.52713035973606, 43.02170192678372), (-89.5271689066509, 43.02167865324267), (-89.52720700386875, 43.02165498495257), (-89.52724464403327, 43.02163092462089), (-89.5272818173411, 43.021606478557985), (-89.52731851889112, 43.02158165036913), (-89.52735474133198, 43.02155644546231), (-89.52739047485868, 43.021530869247584), (-89.52742571457348, 43.02150492713059), (-89.52746045434868, 43.02147862271793), (-89.52749468438104, 43.02145196231977), (-89.52752840099963, 43.02142495134062), (-89.52756159562497, 43.02139759428946), (-89.5275942609074, 43.02136989747424), (-89.52762639317613, 43.02134186629947), (-89.52846343126792, 43.020584555320774)]"
RAYMOND RD,"[(-89.52011799923316, 43.02476490272075), (-89.52149513977524, 43.024094984556555)]"
RAYMOND RD,"[(-89.5181556630017, 43.025716547845114), (-89.5193591583339, 43.025134031699395), (-89.52011799923316, 43.02476490272075)]"
RAYMOND RD,"[(-89.46091238120083, 43.031039747290315), (-89.460919331914, 43.03104763889654), (-89.46092672051351, 43.031055314327986), (-89.46093453349398, 43.03106275918729), (-89.46094275735223, 43.03106996267771), (-89.46095137858345, 43.031076911302065), (-89.46096038245624, 43.0310835924637), (-89.46115462922037, 43.031219254871765)]"
RAYMOND RD,"[(-89.46066216602645, 43.03090219416062), (-89.46067392755702, 43.030896357498996), (-89.46068605006413, 43.03089093206469), (-89.46069850410795, 43.03088592866877), (-89.46071126515665, 43.030881358120745), (-89.46072430254347, 43.030877231232125), (-89.46073758928102, 43.03087355611287), (-89.46075109592783, 43.03087034087379), (-89.46076479304274, 43.030867593625786), (-89.46077865118207, 43.03086531887918), (-89.46079263844956, 43.03086352294545), (-89.46080672417422, 43.03086220943535), (-89.46082087891081, 43.03086138015901), (-89.46083507198831, 43.03086103872718), (-89.46084927027903, 43.03086118425093), (-89.46086344433718, 43.030861817640286), (-89.46087756103456, 43.030862937106306), (-89.46089159214998, 43.03086453995814)]"
RAYMOND RD,"[(-89.46127273655559, 43.030982852815335), (-89.46127792291351, 43.03099462748541), (-89.4612853077121, 43.03100978640315), (-89.4612933230549, 43.031024771383876), (-89.46130196279844, 43.031039568027865), (-89.46131121711961, 43.03105416373673), (-89.46132107742098, 43.03106854411157), (-89.46133153633245, 43.031082695653026), (-89.46134258157636, 43.031096604863606), (-89.46135420455569, 43.03111025824439), (-89.46136639299385, 43.031123644097995), (-89.46137913583978, 43.03113674892639), (-89.46139242081622, 43.03114956013208), (-89.46140623687334, 43.03116206601721), (-89.46142056928035, 43.03117425488522), (-89.46143540576043, 43.03118611503877), (-89.46145073035629, 43.03119763568174), (-89.46146653079165, 43.031208806016906)]"
RAYMOND RD,"[(-89.46120494515304, 43.03103128113118), (-89.46146653079165, 43.031208806016906)]"
RAYMOND RD,"[(-89.4968584828797, 43.03184981991422), (-89.4970166529777, 43.03184651759641)]"
RAYMOND RD,"[(-89.49686011655766, 43.031728884653745), (-89.49702142771221, 43.031724856591225)]"
RAYMOND RD,"[(-89.52149513977524, 43.024094984556555), (-89.52170202472561, 43.02400045425846)]"
RAYOVAC DR,"[(-89.49316047531671, 43.05007407338032), (-89.49274555655305, 43.050079628833075), (-89.49270926106905, 43.0500798744278), (-89.49267296621544, 43.05007959884884), (-89.49263668426634, 43.05007880208873), (-89.49260043240425, 43.050077483236855), (-89.49256422167805, 43.05007564408653), (-89.49252806681663, 43.05007328462882), (-89.4924919825509, 43.05007040665494), (-89.49245598238228, 43.0500670101566), (-89.49242007858703, 43.05006309692667), (-89.4923842871233, 43.05005866875562), (-89.49234862149368, 43.050053726535374), (-89.49231309397628, 43.05004827385893), (-89.4922777192999, 43.05004231071746), (-89.49224250974275, 43.050035840703984), (-89.49220748126295, 43.05002886560905), (-89.49217264491125, 43.050021389026575), (-89.49213801541849, 43.05001341274789), (-89.4921036050627, 43.05000494036619), (-89.4920694285766, 43.04999597547298), (-89.49203549823724, 43.0499865207614), (-89.49200182632272, 43.049976579824545), (-89.49196842634032, 43.04996615805507), (-89.4919353117934, 43.04995525724516), (-89.49190249496179, 43.04994388278826), (-89.49186998812446, 43.049932039177705), (-89.49183780478776, 43.04991973090601), (-89.49180595600302, 43.04990696246731), (-89.49177445404924, 43.04989373835491), (-89.49174331120719, 43.04988006486234), (-89.49171253975453, 43.049865945582994), (-89.4916821519731, 43.049851387710454), (-89.49165215891325, 43.049836394838756), (-89.49162257285661, 43.04982097416165)]"
RAYOVAC DR,"[(-89.49162257285661, 43.04982097416165), (-89.49159315783209, 43.04980483688827), (-89.491564180504, 43.04978827989227), (-89.49153565069713, 43.04977130856877), (-89.49150758192046, 43.04975393011066), (-89.49147998277238, 43.049736150813935), (-89.49145242335797, 43.04971767480391), (-89.49142537039559, 43.0496988006337), (-89.49139883739187, 43.04967953369611), (-89.49137283294718, 43.049659882087354), (-89.49134736934471, 43.049639854801335), (-89.4913224539555, 43.04961945813474), (-89.49129809906364, 43.04959870198171), (-89.49127431326836, 43.04957759353823), (-89.49125110762438, 43.04955614089895), (-89.49122848827818, 43.04953435306157), (-89.49120646751274, 43.04951223902007), (-89.49118505147344, 43.0494898068721), (-89.49116424998952, 43.04946706651325), (-89.4911440716609, 43.04944402603956), (-89.4911245238612, 43.049420694448024), (-89.49110561396485, 43.04939708163568), (-89.49108735057368, 43.0493731974989), (-89.49106973983385, 43.04934905103528), (-89.491052790346, 43.04932465124098), (-89.49103650702997, 43.04930000801467), (-89.49102089726097, 43.049275132153305), (-89.49100596718507, 43.0492500326546), (-89.49099172295021, 43.04922472031641), (-89.49097816947493, 43.04919920413708), (-89.49096531413348, 43.049173494013594), (-89.49095315939375, 43.04914760254623), (-89.49094171139956, 43.049121536932304), (-89.49093097384616, 43.049095309771374), (-89.49092095288023, 43.04906893096106), (-89.49091165096662, 43.04904241040127), (-89.49090307179847, 43.04901575889124), (-89.49089522029611, 43.048988987229464), (-89.49088809769808, 43.04896210621659), (-89.49088170769728, 43.04893512665187), (-89.49087605275858, 43.04890805843509), (-89.49087113534861, 43.04888091326628), (-89.49086695670483, 43.048853701045914), (-89.4908635192939, 43.0488264334741), (-89.49086088777882, 43.04879986750176), (-89.49085895947232, 43.048773267803405), (-89.49085773438651, 43.04874664608044), (-89.49085721498615, 43.04872001223259), (-89.490857400054, 43.04869337616172), (-89.49085828960027, 43.04866674776908), (-89.49085988363399, 43.04864013605567), (-89.4908621809401, 43.04861355272359), (-89.49086518152868, 43.0485870076739), (-89.49086888418059, 43.04856050900835), (-89.49087328645433, 43.04853406932972), (-89.49087838713086, 43.04850769673974), (-89.49088427048787, 43.04848102844455), (-89.49089086577104, 43.04845444973234), (-89.49089816930965, 43.04842797140644), (-89.49090617743107, 43.04840160246991), (-89.4909148889191, 43.04837535372472), (-89.49092430010212, 43.048349235074035), (-89.49093440730947, 43.04832325732119), (-89.49094520564124, 43.04829742946993), (-89.49110253603946, 43.048009183639195), (-89.4911194186236, 43.047978519432704), (-89.49113564315279, 43.04794766479731), (-89.4911512034984, 43.047916626037726), (-89.49116609844522, 43.04788541305613), (-89.49118032309205, 43.04785403215643), (-89.49119387376693, 43.04782249144212), (-89.49120674679718, 43.04779079811651), (-89.49121893973812, 43.04775896028219), (-89.49123045014531, 43.04772698604189), (-89.491241274347, 43.04769488349896), (-89.49125140989771, 43.0476626598559), (-89.49126085435401, 43.04763032411548), (-89.49126960404212, 43.04759788258079), (-89.49127765897428, 43.04756534515324), (-89.49128501670502, 43.04753271903523), (-89.49129167478897, 43.047500011429214), (-89.49129763078281, 43.047467231337926), (-89.49130288469674, 43.047434386862385), (-89.49130743408632, 43.047401486105144), (-89.49131127896183, 43.047368537167216), (-89.49131441810523, 43.04733554725033), (-89.49131685030146, 43.047302526256374), (-89.49131857433149, 43.04726948048692), (-89.49131959143375, 43.04723641894234), (-89.49131990039233, 43.04720335062443), (-89.49131663729634, 43.046293061703196)]"
RED FOREST LN,"[(-89.55552465065894, 43.04417021640792), (-89.55650850322641, 43.04417017012323)]"
RED FOREST LN,"[(-89.55508713970175, 43.04417458056806), (-89.55552465065894, 43.04417021640792)]"
RAYWOOD RD,"[(-89.35421135319385, 43.046312192920546), (-89.35369565659973, 43.04600693499118)]"
RAYWOOD RD,"[(-89.35460564147476, 43.04923826647333), (-89.35459320459132, 43.04906790402736), (-89.35456287347314, 43.04858407961373), (-89.35452460922865, 43.047875284945256), (-89.35449037176102, 43.0473333309943), (-89.35452136829439, 43.04721126153047)]"
RAYWOOD RD,"[(-89.35452136829439, 43.04721126153047), (-89.35452842790234, 43.04674014968659), (-89.35452823608176, 43.04672374962226), (-89.3545272980726, 43.04670736261791), (-89.35452561753533, 43.04669100847809), (-89.35452319445278, 43.04667470340466), (-89.35452003125718, 43.04665846810146), (-89.3545161340687, 43.0466423178739), (-89.35451150409331, 43.046626272524996), (-89.35450614867722, 43.04661034826088), (-89.35450007270829, 43.0465945648867), (-89.35449328353366, 43.04657893770857), (-89.3544857884966, 43.046563485632916), (-89.35447759494325, 43.0465482248659), (-89.3544687138996, 43.046533173416044), (-89.35445915271266, 43.04651834658934), (-89.35444892486291, 43.04650376239577), (-89.35443803892552, 43.04648943524193), (-89.3544265096081, 43.04647538313849), (-89.35441434794132, 43.04646161959344), (-89.3544015674074, 43.04644816081648), (-89.35438818271675, 43.04643502211794), (-89.35437420980793, 43.04642221790882), (-89.35435966216603, 43.04640976169844), (-89.35434455695682, 43.046397667898546), (-89.35432891011973, 43.04638595001992), (-89.35421135319385, 43.046312192920546)]"
RED BARN RUN,"[(-89.27683285564676, 43.03453936844366), (-89.27625453193994, 43.03453266050649)]"
RED BARN RUN,"[(-89.27625453193994, 43.03453266050649), (-89.2757569868494, 43.03453156178946), (-89.2757353048573, 43.03453076712832), (-89.27571367199208, 43.034529437860684), (-89.2756921115697, 43.034527573116314), (-89.27567065057647, 43.03452517653031), (-89.27564931109495, 43.03452224993116), (-89.27562811765527, 43.034518797851014), (-89.2756070960188, 43.0345148230233), (-89.27558626825952, 43.03451033087696), (-89.27556565890742, 43.03450532594425), (-89.27554529249036, 43.034499813657284), (-89.27552518985092, 43.03449380124389), (-89.27550537551696, 43.03448729413625), (-89.27548587155361, 43.03448030136397), (-89.2754667000303, 43.03447283015642), (-89.27544788301434, 43.034464888642994), (-89.27542944134375, 43.034456485851805), (-89.27541139585448, 43.03444763171092), (-89.27539376860932, 43.03443833615008), (-89.27537657921273, 43.03442861089613), (-89.27535984604867, 43.03441846497382), (-89.2753435887193, 43.0344079110102), (-89.27532782560209, 43.034396960730504), (-89.27531257507205, 43.03438562675997), (-89.27529785427517, 43.03437392262258), (-89.2752836791347, 43.03436186004041), (-89.27527006801913, 43.034349454339065), (-89.27525703316628, 43.034336719036176), (-89.27524459294673, 43.03432366855724), (-89.27523275836901, 43.034310317318436), (-89.27522154534542, 43.03429668154242), (-89.27521096488424, 43.03428277564512), (-89.27520102921672, 43.0342686158446), (-89.27519175057392, 43.03425421835854), (-89.27518313873279, 43.03423959940184), (-89.27517520469522, 43.03422477609074), (-89.27516795578413, 43.03420976463686), (-89.27516140177215, 43.03419458305507), (-89.27515554875514, 43.03417924755526), (-89.27515040405166, 43.03416377614924), (-89.27514597252836, 43.03414818594539), (-89.27514226150376, 43.0341324949554), (-89.27513927338835, 43.03411672118468), (-89.27513701304653, 43.03410088264174), (-89.27513548043483, 43.03408499732873), (-89.27514454153022, 43.03319324017863)]"
REDAN DR,"[(-89.54718735083945, 43.06022853299479), (-89.54720968586957, 43.0587905166494)]"
REDAN DR,"[(-89.54720968586957, 43.0587905166494), (-89.54721587506748, 43.05846491726225), (-89.54721703026009, 43.05844443318862), (-89.54721744278793, 43.058423934624386), (-89.54721711390663, 43.058403435069856), (-89.54721604118936, 43.05838294802919), (-89.54721422712662, 43.05836249060165), (-89.5472116741979, 43.058342074485914), (-89.54720838120929, 43.05832171588516), (-89.54720435187333, 43.05830142919691), (-89.54719958989878, 43.058281227018576), (-89.54719409777424, 43.05826112554922), (-89.54718787921021, 43.05824113828634), (-89.54718093914484, 43.058221278725945), (-89.5471732812904, 43.058201561265555), (-89.54716491303995, 43.05818199939853), (-89.5471558381076, 43.05816260842255), (-89.54714606511199, 43.05814340092944)]"
REDAN DR,"[(-89.54693950926742, 43.0439852762557), (-89.54695000934932, 43.04398532421458), (-89.54696048875604, 43.04398485913338), (-89.54697090454422, 43.04398388555942), (-89.54698120762906, 43.04398240534657), (-89.54699135384749, 43.04398042664391), (-89.54700129903628, 43.043977957600724), (-89.54701099903775, 43.04397500906642), (-89.54702040969792, 43.043971593690834), (-89.54702948932459, 43.04396772772145), (-89.54703819990894, 43.04396342830184), (-89.5470465009897, 43.04395871347842), (-89.54705435701977, 43.04395360399256), (-89.5470617312288, 43.04394812238719), (-89.54706859421488, 43.04394229389755), (-89.54707491289659, 43.04393614466291), (-89.54708066032661, 43.04392969991582), (-89.54708581079406, 43.04392298938804), (-89.54709034226974, 43.04391604280724), (-89.54709423518054, 43.04390889079859), (-89.54709746995361, 43.043901563987035), (-89.54710003438653, 43.04389409659027), (-89.54710191627315, 43.043886521025456), (-89.54710310708916, 43.04387886970581), (-89.54710360322439, 43.04387117773954)]"
REDAN DR,"[(-89.54694677516413, 43.0437477225774), (-89.54697074763341, 43.04351782139374), (-89.54697513920362, 43.043493930431566), (-89.54698024638336, 43.04347011699809), (-89.54698606551035, 43.043446390998376), (-89.54699259415499, 43.04342276503653), (-89.54699967255613, 43.04339973344609), (-89.54700742492146, 43.04337681993423), (-89.54701584881235, 43.04335403260441), (-89.54702493934673, 43.0433313849635), (-89.54703469285876, 43.04330888511621), (-89.54704510323556, 43.043286544770524), (-89.54705616804222, 43.043264373830134), (-89.54706788116412, 43.043242383102715), (-89.54708023525754, 43.04322058249743), (-89.54709322788764, 43.04319898191778), (-89.5471068517109, 43.04317759127289), (-89.54712109938372, 43.04315642047156), (-89.54713596601884, 43.04313548032037), (-89.54715144304184, 43.0431147789294), (-89.54716752311111, 43.04309432710764), (-89.54718420133588, 43.04307413386129), (-89.54720146791828, 43.043054209102024), (-89.54721931551136, 43.04303456093859), (-89.54723773431739, 43.043015199282564), (-89.54725671821849, 43.04299613314142), (-89.54727625741342, 43.042977370626666), (-89.54729634333174, 43.04295892164854), (-89.54731696494505, 43.04294079431978), (-89.54733563341973, 43.04292776823727), (-89.547353828698, 43.04291438712653), (-89.54737153852828, 43.04290066090232), (-89.54738875188235, 43.04288659767799), (-89.54740545651046, 43.0428722082684), (-89.54742163893197, 43.04285750168962), (-89.54743729058059, 43.042842489652635), (-89.54745239920115, 43.04282718027212), (-89.5474669537748, 43.0428115861618), (-89.5474809469571, 43.04279571633104), (-89.54749436650198, 43.042779583394996), (-89.54750720383973, 43.04276319726439), (-89.54751945040427, 43.04274656965029), (-89.54753109762932, 43.0427297122636), (-89.5475421198235, 43.04271266383735), (-89.54755252922955, 43.04269540995652), (-89.54756231850868, 43.0426779623308), (-89.54757148154934, 43.04266033266842), (-89.54758001101078, 43.04264253177883), (-89.54758790201427, 43.0426245740693), (-89.54759514844628, 43.04260647034799), (-89.54760174542623, 43.042588234121965), (-89.54760768806976, 43.04256987709809), (-89.54761297272154, 43.04255141188201), (-89.54761759695351, 43.04253285107795), (-89.547621555885, 43.042514208193026), (-89.54762484708802, 43.04249549583144), (-89.54762746813437, 43.04247672659752), (-89.54762941905044, 43.04245791309267), (-89.54763069618282, 43.04243906882263)]"
REDAN DR,"[(-89.54763069618282, 43.04243906882263), (-89.54766234334348, 43.04151949677912)]"
REDAN DR,"[(-89.54678789552591, 43.043866615470115), (-89.54678797804411, 43.043858879850326), (-89.5467887625636, 43.04385116416864), (-89.54679024670268, 43.04384350443186), (-89.54679242439418, 43.04383593485073), (-89.54679528588781, 43.04382848873984), (-89.54679881897685, 43.043821198516284), (-89.54680300654948, 43.04381409840276), (-89.54680783025772, 43.04380721812283), (-89.5468132693027, 43.04380058920276), (-89.54681929797326, 43.04379424137407), (-89.54682589178178, 43.043788202566674), (-89.54683302010284, 43.04378249981712), (-89.54684064985305, 43.04377715836438), (-89.54684874917261, 43.043772201645844), (-89.5468572812929, 43.04376765310432), (-89.54686620820917, 43.04376353168333), (-89.54687549068936, 43.04375985632791), (-89.5468850858144, 43.04375664328664), (-89.5468949518889, 43.04375390700661), (-89.54690504475751, 43.0437516592373), (-89.5469153190342, 43.0437499099293), (-89.54692573055816, 43.04374866813183), (-89.54693623147622, 43.04374793749742), (-89.54694677516413, 43.0437477225774)]"
REDAN DR,"[(-89.54689865764188, 43.04494701429889), (-89.54693950926742, 43.0439852762557)]"
REDAN DR,"[(-89.54708458274291, 43.04812557822605), (-89.54690564830982, 43.04788365794726), (-89.54689029889764, 43.04785833394618), (-89.54687561916327, 43.04783279678786), (-89.54686161403714, 43.04780705726849), (-89.54684829089855, 43.04778112348123), (-89.54683565222142, 43.04775500532476), (-89.54682370539051, 43.047728713592605)]"
REDAN DR,"[(-89.54682370539051, 43.047728713592605), (-89.54681263418438, 43.047702699938796), (-89.54680224014446, 43.04767653702869), (-89.54679252451547, 43.047650233862065), (-89.54678349345299, 43.047623800333696), (-89.54677514820166, 43.04759724544335), (-89.54676749123534, 43.047570579089765), (-89.54676052748222, 43.04754381116882), (-89.54675425941424, 43.04751695067903), (-89.54674868705239, 43.04749000842182), (-89.54674381409396, 43.047462992494275), (-89.54673964178723, 43.04743591369627), (-89.54673617137847, 43.04740878192782), (-89.54673340533967, 43.047381606187365), (-89.54673134246435, 43.04735439727748), (-89.54672998645175, 43.04732716419536), (-89.54672500253587, 43.047033599492984)]"
REDAN DR,"[(-89.54751283983614, 43.04876594695319), (-89.5475001691514, 43.048737607443755), (-89.54748687041653, 43.048709423438936), (-89.54747294487619, 43.04868140303826), (-89.54745839867846, 43.04865355163523), (-89.5474432330716, 43.048625879129546), (-89.54742745420565, 43.04859839181494), (-89.54741106577772, 43.04857109688796), (-89.54739407148506, 43.04854400154522), (-89.54732809960532, 43.04845480914737), (-89.54708458274291, 43.04812557822605)]"
REDAN DR,"[(-89.54758857914169, 43.048996673134035), (-89.54757988330441, 43.04896335888528), (-89.54757047462438, 43.04893014892908), (-89.54756035679917, 43.048897050462124), (-89.54754953107921, 43.0488640742841), (-89.54753800115851, 43.048831225791396), (-89.54752576951098, 43.04879851398219), (-89.54751283983614, 43.04876594695319)]"
REDAN DR,"[(-89.54672744927059, 43.046307317865995), (-89.54673163880412, 43.0462889682084), (-89.54673643966963, 43.04627069889494), (-89.5467418457522, 43.04625252073339), (-89.54674785584764, 43.04623444542648), (-89.54675446506658, 43.04621648288057), (-89.54676167097588, 43.046198643899515), (-89.54676946868798, 43.04618093928978), (-89.54677785208617, 43.04616337895915), (-89.54678681751186, 43.04614597461284), (-89.5467964928709, 43.046129466900254), (-89.54680551492845, 43.046112761874525), (-89.54681387634886, 43.046095873045445), (-89.5468215710237, 43.046078813921405), (-89.546828591621, 43.04606159981237), (-89.54683493325957, 43.04604424422541), (-89.54684058983288, 43.04602676156902), (-89.54684555646354, 43.04600916715038), (-89.54684983072497, 43.04599147447395), (-89.54685340651244, 43.045973698848236), (-89.54685628385764, 43.04595585557511), (-89.54687231568981, 43.045686398905694)]"
REDAN DR,"[(-89.54751325715549, 43.04976776242761), (-89.54752487167438, 43.049739011980705), (-89.54753580472727, 43.049710118261736), (-89.54754605387875, 43.04968109027469), (-89.54755561669157, 43.04965193612328), (-89.54756448950305, 43.049622664812894), (-89.54757266865055, 43.049593285348685), (-89.54758015415327, 43.049563806731925), (-89.54758694111943, 43.04953423706898), (-89.54759302956842, 43.049504585361156), (-89.54759841583943, 43.04947486151364), (-89.54760309994809, 43.04944507272742), (-89.5476070806901, 43.04941522980523), (-89.54761035439928, 43.049385339951975), (-89.5476129235532, 43.04935541396627), (-89.54761478448573, 43.04932545905309), (-89.54761593844705, 43.04929548601234), (-89.54761638299846, 43.049265502047646), (-89.54761612061566, 43.049235517057426), (-89.5476151500889, 43.049205539143955), (-89.54761347144118, 43.049175579108486), (-89.54761108468831, 43.04914564415191), (-89.54760799230793, 43.049115745072704), (-89.54760419554295, 43.04908588907024), (-89.54759969195821, 43.04905608514835), (-89.54759448648588, 43.04902634410266), (-89.54758857914169, 43.048996673134035)]"
REDAN DR,"[(-89.54725571132606, 43.05020346749127), (-89.54731151267123, 43.05011930407022), (-89.54738487337879, 43.050008658257255), (-89.54740158327326, 43.049982634075086), (-89.5474176913494, 43.04995640622456), (-89.54743319394224, 43.049929982810944), (-89.54744808615963, 43.049903371940786), (-89.54746236433311, 43.049876579919065), (-89.54747602479968, 43.049849615751185), (-89.54748906266542, 43.04982248664343), (-89.54750147426198, 43.049795198900895), (-89.54751325715549, 43.04976776242761)]"
REDAN DR,"[(-89.54669678882249, 43.052967295743755), (-89.54670856855932, 43.05226503304756), (-89.54671493081484, 43.051885669747975)]"
