fullStreetName,CoordList
PORTAGE RD,"[(-89.31547443025599, 43.125227694762735), (-89.31546346975118, 43.12691869139721)]"
PORTAGE RD,"[(-89.3055108787031, 43.14432091045943), (-89.30549076270641, 43.14472458641072), (-89.30545782955328, 43.14541964878095)]"
PORTAGE RD,"[(-89.30625010638616, 43.14285326140072), (-89.3062183901529, 43.14288237426669), (-89.30618725588883, 43.14291182254725), (-89.30615671221044, 43.142941599950966), (-89.30612676404506, 43.14297170108275), (-89.30609742001093, 43.14300211875107), (-89.30606868380964, 43.14303284575935), (-89.30604056282537, 43.1430638776151), (-89.3060130632198, 43.143095206224224), (-89.30598619115308, 43.14312682439269), (-89.30595995155103, 43.14315872762538), (-89.30593434934801, 43.14319090692683), (-89.3059093919318, 43.14322335600442), (-89.30588508300255, 43.14325606856156), (-89.30586142749142, 43.14328903740303), (-89.30583843278787, 43.143322255335896), (-89.30581610136474, 43.14335571516247), (-89.30579443815327, 43.143389409687266), (-89.30577344931216, 43.14342333261637), (-89.30575313854528, 43.14345747585307), (-89.3057335095548, 43.143491832200716), (-89.30571658094033, 43.143524968065925), (-89.30570029853737, 43.143558276503214), (-89.30568466604639, 43.1435917512158), (-89.30566968593861, 43.143625385905914), (-89.30565536191625, 43.143659173376804), (-89.30564169767985, 43.143693107331835), (-89.30562869324574, 43.143727179670464), (-89.30561635477122, 43.143761384998605), (-89.3056046810434, 43.14379571521442), (-89.30559367822315, 43.14383016312362), (-89.30558334509246, 43.14386472332465), (-89.30557368658629, 43.14389938682178), (-89.30556470271605, 43.143934148214605), (-89.30555639595661, 43.14396899940497), (-89.30554876877947, 43.144003934094954), (-89.30554182119941, 43.14403894508397), (-89.30553555569135, 43.144074024273756), (-89.30552997349764, 43.144109165365116), (-89.30552507586232, 43.14414436115869), (-89.30552086279843, 43.14417960535386), (-89.3055173367828, 43.14421488895242), (-89.30551449659923, 43.14425020565245), (-89.30551234349021, 43.144285549154624), (-89.3055108787031, 43.14432091045943)]"
PORTAGE RD,"[(-89.31452765218553, 43.12376820384044), (-89.31496677132712, 43.12410963575289), (-89.31499664250357, 43.12413281326183), (-89.31502598960653, 43.12415634851016), (-89.31505480281798, 43.124180234288346), (-89.31508307477435, 43.12420446518935), (-89.31511079811675, 43.12422903310586), (-89.31513796548157, 43.124253932630744), (-89.31516456950823, 43.12427915655684), (-89.31519060283622, 43.124304697676855), (-89.31521605810325, 43.12433054968355), (-89.31524092917752, 43.12435670537094), (-89.31526520746954, 43.124383157530616), (-89.31528888930647, 43.12440989805858)]"
PORTAGE RD,"[(-89.31299631955606, 43.13857114401369), (-89.31147261005569, 43.13930030786981)]"
PORTAGE RD,"[(-89.31565421889839, 43.13486903095466), (-89.31566619011849, 43.135502325035674)]"
PORTAGE RD,"[(-89.31566619011849, 43.135502325035674), (-89.31566105475149, 43.13589875448833)]"
PORTAGE RD,"[(-89.31564281061418, 43.1365706208149), (-89.31563460341746, 43.13670711314734), (-89.3156335379106, 43.13673186110628), (-89.31563174115266, 43.13675658588245), (-89.3156292119323, 43.13678127667352), (-89.31562595272875, 43.136805920880555), (-89.31562196355978, 43.13683050770228), (-89.31561724813206, 43.136855025440966), (-89.31561180646345, 43.136879463295344), (-89.31560564349282, 43.13690380776858), (-89.31559876169305, 43.13692804986195), (-89.31559116231578, 43.136952176075006), (-89.31558285152431, 43.136976175612325), (-89.31557383179317, 43.13700003857499), (-89.31556410683065, 43.13702375236502), (-89.31555368157255, 43.13704730528559), (-89.31554256217915, 43.137070688341396), (-89.31553075358934, 43.1370938880353), (-89.31551825950537, 43.13711689536978), (-89.31550508731972, 43.1371396995503), (-89.31549124319899, 43.137162287981106), (-89.31547673453098, 43.137184652567946), (-89.31546156502586, 43.13720677981277), (-89.31544574452816, 43.13722866252363), (-89.3154292804336, 43.13725028810591), (-89.3154121801334, 43.137271646665134), (-89.31539444978804, 43.137292729205974), (-89.31537610047602, 43.137313525837335), (-89.31535713959168, 43.137334024864714), (-89.31533757575069, 43.13735421909499), (-89.31531741880573, 43.13737409683593), (-89.31529667737406, 43.13739364999442), (-89.3152753625328, 43.13741286957956), (-89.31525348290089, 43.13743174659815), (-89.3152310507877, 43.137450270260274), (-89.31520807357857, 43.13746843427181), (-89.3151845648089, 43.137486229644196), (-89.31516053432834, 43.13750364648528), (-89.31513599444037, 43.13752067760554), (-89.31511095499, 43.137537315813034), (-89.31508542951295, 43.13755355211924), (-89.31505942908504, 43.13756937843331), (-89.31503296600813, 43.137584788465816), (-89.31500605258583, 43.13759977502721), (-89.31299631955606, 43.13857114401369)]"
PORTAGE RD,"[(-89.31553416950005, 43.13080578855326), (-89.31562747477695, 43.13366354998038), (-89.31563810166895, 43.134149759635115)]"
PORTAGE RD,"[(-89.3154745327373, 43.12852844030162), (-89.31553416950005, 43.13080578855326)]"
PORTAGE RD,"[(-89.31147261005569, 43.13930030786981), (-89.31129684858858, 43.13938329916945), (-89.31074132194892, 43.139656890296), (-89.31069945021069, 43.13967754266847), (-89.3106579967591, 43.139698643678805), (-89.31061697143808, 43.13972018703647), (-89.3105763816301, 43.139742168248645), (-89.31053623594505, 43.13976458372377), (-89.31049654422368, 43.139787428971445), (-89.31045731508272, 43.13981069679982), (-89.31041855590142, 43.13983438451628), (-89.31038027529486, 43.13985848582906), (-89.31034248064572, 43.13988299624539), (-89.31030518179827, 43.13990790947472), (-89.31026838736449, 43.1399332210255), (-89.31023210227053, 43.13995892550242), (-89.31019633758999, 43.139985016616144), (-89.3092088507201, 43.14067517542584)]"
PORTAGE RD,"[(-89.31563810166895, 43.134149759635115), (-89.31565421889839, 43.13486903095466)]"
PORTAGE RD,"[(-89.31566105475149, 43.13589875448833), (-89.31564281061418, 43.1365706208149)]"
PORTAGE RD,"[(-89.31528888930647, 43.12440989805858), (-89.31530439574284, 43.124431766837866), (-89.31531925541731, 43.124453875336734), (-89.31533345974644, 43.12447621274616), (-89.31534700259967, 43.12449877095991), (-89.31535987785587, 43.124521536471015), (-89.31537207815566, 43.124544501172004), (-89.31538360106103, 43.124567653359634), (-89.3153944379884, 43.12459098222489), (-89.31540458527108, 43.12461447606333), (-89.31541403800863, 43.124638125869666), (-89.31542279253586, 43.12466191903926), (-89.3154308439539, 43.1246858456667), (-89.31543818736708, 43.12470989404631), (-89.31544482156603, 43.124734052475866), (-89.31545074288239, 43.12475831015096), (-89.31545594764916, 43.12478265536704), (-89.31546043342664, 43.12480707732079), (-89.31546419900394, 43.12483156521003), (-89.31546724194448, 43.124856106431224), (-89.31546956226613, 43.12488069018326), (-89.31547115630187, 43.124905304761626), (-89.31547202529998, 43.12492993846627), (-89.31547443025599, 43.125227694762735)]"
POST RD,"[(-89.4036592563987, 43.026654300501896), (-89.40371027859645, 43.02664770556705), (-89.40376117334391, 43.02664059662613), (-89.40381192837131, 43.026632973677366), (-89.40386253631546, 43.02662483942013), (-89.40391298613342, 43.02661619385281), (-89.40396327046206, 43.02660703967478), (-89.40401337703109, 43.02659737868447), (-89.40406329725104, 43.026587211780885), (-89.4041130225317, 43.02657654256341), (-89.40416254183026, 43.02656537103049), (-89.40421184778363, 43.02655369988155), (-89.40426092934803, 43.026541532715605), (-89.40430977916094, 43.026528870431854), (-89.40435838495203, 43.02651571572906), (-89.40440674058513, 43.02650207130685), (-89.40445483501706, 43.02648793896406), (-89.40450265843079, 43.02647332320009), (-89.4045502046907, 43.0264582249144), (-89.40459746275323, 43.026442647706034), (-89.4046444228016, 43.026426595174335), (-89.40469107747334, 43.02641006911872), (-89.40473741817854, 43.0263930731387), (-89.40478343510064, 43.02637561083362), (-89.40482912087691, 43.02635768490302), (-89.40487446446366, 43.02633929984623), (-89.40491945972516, 43.026320458362974), (-89.40496409561831, 43.02630116315239), (-89.40500836600663, 43.02628141961464)]"
POST RD,"[(-89.40113815404081, 43.02667587927209), (-89.40163097400865, 43.026680129376665), (-89.40241982622595, 43.02668679628979), (-89.403083798541, 43.026686634801045), (-89.40313194915721, 43.0266866257469), (-89.4031800950172, 43.026686127912136), (-89.4032282263049, 43.026685141295054), (-89.40327633443135, 43.0266836649941), (-89.40332440958035, 43.02668169990792), (-89.40337244438949, 43.026679246035215), (-89.40342042658884, 43.02667630427422), (-89.40346835004269, 43.026672875524014), (-89.40351620370805, 43.026668959782945), (-89.40356397899559, 43.02666455794981), (-89.40361166608908, 43.02665967092311), (-89.4036592563987, 43.026654300501896)]"
POST RD,"[(-89.39495354866642, 43.02656252524162), (-89.39629060646618, 43.02658496724173), (-89.3963677158812, 43.02658472816931), (-89.39644482508196, 43.02658499940716), (-89.39652192793638, 43.02658578005371), (-89.39659901831172, 43.02658707100775), (-89.39667608884949, 43.026588870467485), (-89.39675313464342, 43.02659118023194), (-89.39683014956191, 43.02659399849974), (-89.39690712624531, 43.02659732616938), (-89.39698405856153, 43.02660116233946), (-89.39706094160515, 43.02660550700897), (-89.39713776801683, 43.02661036017634), (-89.39721453043768, 43.026615720940114), (-89.3972912251894, 43.02662158839942), (-89.39736784491271, 43.0266279625528), (-89.39744438224822, 43.0266348433988), (-89.39752083229084, 43.026642230036394), (-89.3975971889088, 43.026650120664286), (-89.39766125170142, 43.02665977371686), (-89.39772545089379, 43.02666892900194), (-89.39778977666941, 43.02667758651735), (-89.39785422411948, 43.02668574626174), (-89.39791878588261, 43.02669340463297), (-89.39798345459545, 43.026700563429436), (-89.3980482216691, 43.02670722084896), (-89.39811308219498, 43.02671337599025), (-89.39817802635692, 43.02671902795093), (-89.39824304924599, 43.02672417672985), (-89.39830814227287, 43.02672882142499), (-89.39837329807514, 43.02673296113456), (-89.39843851051691, 43.02673659585722), (-89.3985037710086, 43.02673972559103), (-89.39856907341456, 43.026742349434556), (-89.39863441037211, 43.02674446738623), (-89.39869977329195, 43.026746078544114), (-89.39876515603773, 43.02674718380701), (-89.39883055124702, 43.02674778227325), (-89.39889595155708, 43.02674787394132), (-89.39897473610958, 43.02675014925954), (-89.39905354538777, 43.02675193936934), (-89.39913237080106, 43.026753246069156), (-89.39921120866802, 43.02675406665786), (-89.39929005407866, 43.02675440293466), (-89.39936889966997, 43.026754254898044), (-89.39944774053322, 43.02675362074687), (-89.39952657298542, 43.026752502280594), (-89.39960538843657, 43.02675089949753), (-89.39968418320457, 43.02674881149691), (-89.39976295115267, 43.0267462400778), (-89.39984168737216, 43.02674318343906), (-89.39992038572652, 43.026739642479626), (-89.4000136853769, 43.02673153534525), (-89.40010706946505, 43.02672396011595), (-89.40020053063157, 43.026716918590324), (-89.40029406274482, 43.02671040986696), (-89.40038766212629, 43.02670443484503), (-89.40048132141736, 43.02669899352293), (-89.40057503571282, 43.02669408589972), (-89.4006687988803, 43.0266897137742), (-89.40076260601504, 43.02668587624529), (-89.40085645098489, 43.02668257421179), (-89.40095032765832, 43.02667980677243), (-89.40104423112965, 43.026677575726396), (-89.40113815404081, 43.02667587927209)]"
POST RD,"[(-89.423610963113, 43.02643979650425), (-89.42363782545594, 43.02644414919926), (-89.42366772529256, 43.026449510779294), (-89.42369745338628, 43.026455362013465), (-89.42372699624218, 43.02646170020176), (-89.42375633791174, 43.02646852084392), (-89.42378546490002, 43.02647582214013), (-89.42381436125851, 43.02648359959022), (-89.42384301471894, 43.026491848693965), (-89.42387140810595, 43.026500566751416), (-89.42389952915121, 43.02650974836244), (-89.42392736313296, 43.02651938902675), (-89.42395489532913, 43.02652948424427), (-89.42398211347155, 43.02654002861478), (-89.42400900406503, 43.02655101673802), (-89.42403555238756, 43.02656244411397), (-89.42487749925799, 43.02697248436318)]"
PRAIRIE RD,"[(-89.48919947203714, 43.02081748270202), (-89.4897136447645, 43.020187487962225)]"
PRAIRIE RD,"[(-89.48885069038465, 43.029320952684635), (-89.4888569996432, 43.02802368292505)]"
PRAIRIE RD,"[(-89.49448751996427, 43.019374675868946), (-89.49459498467321, 43.01937738654543), (-89.49462428710696, 43.019377279784536), (-89.49465357540818, 43.019376630258066), (-89.49468283363093, 43.019375439776304), (-89.49471204092023, 43.019373708352575), (-89.49474117887468, 43.01937143599852), (-89.49477022909696, 43.01936862632635), (-89.49479917441343, 43.019365280247136), (-89.49482799642473, 43.019361399572865), (-89.4948566742792, 43.01935698701717), (-89.49488519203202, 43.01935204529067), (-89.49491353128492, 43.019346577105466), (-89.49494167364192, 43.01934058697402), (-89.49496960070475, 43.01933407760843), (-89.49499729530413, 43.01932705352037), (-89.49502473904514, 43.019319520122416), (-89.49505191598415, 43.01931148102527), (-89.49507880895305, 43.019302941640746), (-89.49510539833025, 43.019293907382306), (-89.49513166940106, 43.01928438366016), (-89.49515760499963, 43.019274377686266), (-89.49518318918452, 43.01926389487179), (-89.4952084035622, 43.019252941529494), (-89.49523323464807, 43.01924152576923), (-89.49525766527631, 43.01922965480301), (-89.49528168073358, 43.01921733494138), (-89.49530526385522, 43.019204574296474), (-89.49532840238463, 43.019191381877555), (-89.49535108038393, 43.019177765796044), (-89.4953732819154, 43.01916373416352), (-89.49539499472357, 43.019149296889175), (-89.49541620532412, 43.01913446208298), (-89.49543689900828, 43.019119239655886), (-89.49545706229306, 43.01910363861792), (-89.49559474853007, 43.01899579083695)]"
PRAIRIE RD,"[(-89.4897136447645, 43.020187487962225), (-89.49020773816149, 43.01960999095857)]"
PRAIRIE RD,"[(-89.49324300313826, 43.01932766241142), (-89.4932859750526, 43.01933305978322), (-89.49332904582685, 43.01933801422265), (-89.49337220564736, 43.019342526635924), (-89.49341544837867, 43.01934659612658), (-89.49345876420404, 43.0193502209005), (-89.4935021445345, 43.01935340006266), (-89.49354558078215, 43.019356133618565), (-89.49358906558567, 43.019358421572605), (-89.49363259035621, 43.019360263030016), (-89.49367614527796, 43.01936165709681), (-89.49448751996427, 43.019374675868946)]"
PRAIRIE RD,"[(-89.49020773816149, 43.01960999095857), (-89.49036555196913, 43.019417075220595), (-89.49038521245721, 43.01939815216792), (-89.4904054498561, 43.019379560008666), (-89.49042625436178, 43.019361307749556), (-89.49044761494372, 43.01934340439796), (-89.49046952057236, 43.019325859861276), (-89.49049196144384, 43.01930868314628), (-89.49051492407223, 43.01929188146152), (-89.49053839742815, 43.01927546471454), (-89.4905623704812, 43.01925944191272), (-89.49058683097131, 43.0192438193639), (-89.49061176541478, 43.01922860607688), (-89.49063716155264, 43.01921380925954), (-89.49066300590123, 43.019199437920875), (-89.49068928619963, 43.019185497468555), (-89.49071598773669, 43.019171996012076), (-89.49074309948021, 43.019158940758615), (-89.49077060548939, 43.01914633711812), (-89.49079849105301, 43.01913419320021), (-89.49082674513716, 43.01912251441181), (-89.49085534934665, 43.01911130526425), (-89.49088429265052, 43.01910057386493), (-89.49091355788045, 43.01909032472449), (-89.49094313154819, 43.019080562351284), (-89.49097299648732, 43.019071293056214), (-89.49100314043439, 43.01906251954674), (-89.49103354622417, 43.01905424903386), (-89.49106419913885, 43.01904648332651), (-89.49109508323785, 43.01903922783471), (-89.49112618135098, 43.019032485268916), (-89.49115747999018, 43.01902626013774), (-89.49118896198539, 43.01902055515162), (-89.49122061261876, 43.01901537211958), (-89.49125241349562, 43.01901071555312), (-89.49128434867039, 43.01900658636182), (-89.49131640465431, 43.01900298815421), (-89.49134856182071, 43.01899992094205), (-89.49138080545308, 43.01899738743444), (-89.4914131183793, 43.01899538854188), (-89.49144548588067, 43.01899392517329), (-89.4914778883329, 43.01899299914074), (-89.49151031224189, 43.01899260955231), (-89.49154274043565, 43.018992757318436), (-89.49157515451344, 43.0189934415502), (-89.49160753975657, 43.01899466315667), (-89.49163987899104, 43.01899642124813)]"
